index,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,totals
5799,2012-03,Michigan,24910.0,,1575.0,12952.0,186.0,39,40012
5800,2012-03,Minnesota,18431.0,,10954.0,12722.0,305.0,359,43516
5801,2012-03,Mississippi,493.0,,6661.0,5848.0,139.0,278,15955
5802,2012-03,Missouri,4623.0,,20609.0,15430.0,617.0,791,44469
5803,2012-03,Montana,1379.0,,3784.0,4832.0,65.0,227,11723
5804,2012-03,Nebraska,4354.0,,124.0,2542.0,8.0,3,7126
5805,2012-03,Nevada,1672.0,,5913.0,4642.0,211.0,380,13338
5806,2012-03,New Hampshire,2824.0,,4593.0,3402.0,24.0,1,10866
5807,2012-03,New Jersey,0.0,,4266.0,3154.0,166.0,0,7587
5808,2012-03,New Mexico,611.0,,5722.0,5160.0,249.0,279,13239
5809,2012-03,New York,2886.0,,8068.0,17056.0,552.0,128,29139
5810,2012-03,North Carolina,22750.0,,746.0,12962.0,429.0,169,41221
5811,2012-03,North Dakota,1745.0,,2657.0,3621.0,49.0,98,8337
5812,2012-03,Ohio,0.0,,33749.0,19245.0,886.0,1146,57181
5813,2012-03,Oklahoma,0.0,,14529.0,10953.0,565.0,786,30398
5814,2012-03,Oregon,65.0,,12906.0,12430.0,0.0,0,25401
5815,2012-03,Pennsylvania,280.0,,64.0,92661.0,0.0,0,93005
5816,2012-03,Puerto Rico,0.0,,1249.0,187.0,4.0,27,1467
5817,2012-03,Rhode Island,0.0,,1167.0,934.0,16.0,120,2237
5818,2012-03,South Carolina,6909.0,,11548.0,6054.0,211.0,298,26955
5819,2012-03,South Dakota,0.0,,2847.0,3863.0,59.0,149,7242
5820,2012-03,Tennessee,5440.0,,19732.0,14661.0,0.0,757,40590
5821,2012-03,Texas,21989.0,,47874.0,37409.0,1596.0,2216,122295
5822,2012-03,Utah,10779.0,,4131.0,4265.0,72.0,171,20038
5823,2012-03,Vermont,0.0,,1679.0,1776.0,32.0,78,3565
5824,2012-03,Virgin Islands,0.0,,15.0,1.0,0.0,1,17
5825,2012-03,Virginia,0.0,,21304.0,14545.0,753.0,0,36602
5826,2012-03,Washington,12738.0,,17010.0,12812.0,822.0,578,46610
5827,2012-03,West Virginia,385.0,,7815.0,7501.0,142.0,418,19085
5828,2012-03,Wisconsin,14127.0,,17351.0,14968.0,331.0,20,47104
5829,2012-03,Wyoming,424.0,,2352.0,2485.0,36.0,111,5822
5830,2012-02,Alabama,573.0,,18348.0,13565.0,312.0,988,39993
5831,2012-02,Alaska,0.0,,2622.0,2353.0,118.0,179,5712
5832,2012-02,Arizona,3002.0,,14082.0,8959.0,387.0,678,30320
5833,2012-02,Arkansas,2742.0,,8513.0,7724.0,114.0,619,25303
5834,2012-02,California,25314.0,,30902.0,31877.0,72.0,0,89188
5835,2012-02,Colorado,2752.0,,17069.0,14133.0,358.0,1094,35411
5836,2012-02,Connecticut,9696.0,,5957.0,4073.0,133.0,0,19861
5837,2012-02,Delaware,0.0,,1463.0,950.0,28.0,55,2503
5838,2012-02,District of Columbia,0.0,,36.0,2.0,0.0,1,39
5839,2012-02,Florida,0.0,,43744.0,22852.0,747.0,1817,73182
5840,2012-02,Georgia,11666.0,,18514.0,11296.0,216.0,908,49066
5841,2012-02,Guam,0.0,,43.0,41.0,5.0,2,91
5842,2012-02,Hawaii,1257.0,,0.0,0.0,0.0,0,1257
5843,2012-02,Idaho,2264.0,,3273.0,4340.0,78.0,250,11776
5844,2012-02,Illinois,55426.0,,17750.0,14271.0,0.0,896,88343
5845,2012-02,Indiana,9076.0,,19808.0,14257.0,568.0,714,45553
5846,2012-02,Iowa,11797.0,,153.0,3884.0,23.0,10,16076
5847,2012-02,Kansas,1311.0,,8293.0,7353.0,237.0,564,19272
5848,2012-02,Kentucky,180668.0,,14498.0,11882.0,202.0,1136,215496
5849,2012-02,Louisiana,0.0,,12534.0,9441.0,248.0,580,26139
5850,2012-02,Maine,0.0,,3446.0,3473.0,94.0,170,7547
5851,2012-02,Mariana Islands,0.0,,0.0,0.0,0.0,0,0
5852,2012-02,Maryland,39.0,,6192.0,5519.0,58.0,19,12186
5853,2012-02,Massachusetts,8308.0,,4431.0,2478.0,176.0,142,15536
5854,2012-02,Michigan,24751.0,,1492.0,12631.0,239.0,60,39674
5855,2012-02,Minnesota,14201.0,,9320.0,9761.0,270.0,324,34904
5856,2012-02,Mississippi,545.0,,8447.0,7201.0,135.0,468,21136
5857,2012-02,Missouri,3485.0,,23012.0,16630.0,597.0,1139,49037
5858,2012-02,Montana,1207.0,,3705.0,4128.0,73.0,322,11811
5859,2012-02,Nebraska,4458.0,,96.0,2418.0,23.0,7,7184
5860,2012-02,Nevada,1809.0,,5623.0,3881.0,210.0,405,12627
5861,2012-02,New Hampshire,2630.0,,4297.0,3128.0,43.0,6,10126
5862,2012-02,New Jersey,0.0,,3556.0,2862.0,127.0,0,6545
5863,2012-02,New Mexico,754.0,,5702.0,4863.0,159.0,371,13631
5864,2012-02,New York,2765.0,,8269.0,17120.0,561.0,122,29129
5865,2012-02,North Carolina,24362.0,,857.0,16115.0,482.0,419,49479
5866,2012-02,North Dakota,1169.0,,2569.0,3031.0,53.0,98,7192
5867,2012-02,Ohio,0.0,,35526.0,19840.0,770.0,1576,61246
5868,2012-02,Oklahoma,0.0,,15562.0,11793.0,443.0,1128,34440
5869,2012-02,Oregon,35.0,,12089.0,11200.0,0.0,0,23339
5870,2012-02,Pennsylvania,239.0,,67.0,89116.0,1.0,0,89424
5871,2012-02,Puerto Rico,0.0,,1123.0,178.0,7.0,19,1327
5872,2012-02,Rhode Island,0.0,,1142.0,793.0,14.0,115,2064
5873,2012-02,South Carolina,5497.0,,15798.0,7433.0,287.0,448,32897
5874,2012-02,South Dakota,0.0,,2818.0,3739.0,56.0,156,7261
5875,2012-02,Tennessee,5111.0,,25658.0,17153.0,0.0,1103,49025
5876,2012-02,Texas,13453.0,,54703.0,40563.0,1424.0,3175,130571
5877,2012-02,Utah,7682.0,,3561.0,3811.0,49.0,202,16204
5878,2012-02,Vermont,0.0,,1602.0,1501.0,28.0,51,3182
5879,2012-02,Virgin Islands,0.0,,33.0,4.0,0.0,1,38
5880,2012-02,Virginia,0.0,,24439.0,15704.0,833.0,0,40976
5881,2012-02,Washington,10962.0,,16266.0,11830.0,708.0,663,44047
5882,2012-02,West Virginia,148.0,,8774.0,8171.0,161.0,674,23043
5883,2012-02,Wisconsin,16860.0,,18262.0,11969.0,321.0,27,47912
5884,2012-02,Wyoming,288.0,,2094.0,2124.0,47.0,145,5325
5885,2012-01,Alabama,518.0,,11998.0,11176.0,265.0,501,28358
5886,2012-01,Alaska,0.0,,1645.0,1713.0,58.0,102,3824
5887,2012-01,Arizona,2946.0,,9570.0,6969.0,321.0,421,22223
5888,2012-01,Arkansas,2372.0,,4886.0,5554.0,80.0,318,16113
5889,2012-01,California,23099.0,,25812.0,25757.0,59.0,0,75418
5890,2012-01,Colorado,2815.0,,13711.0,11801.0,274.0,1930,30531
5891,2012-01,Connecticut,9009.0,,4894.0,3904.0,147.0,0,17958
5892,2012-01,Delaware,0.0,,1168.0,820.0,23.0,40,2054
5893,2012-01,District of Columbia,0.0,,43.0,2.0,0.0,0,45
5894,2012-01,Florida,4.0,,34951.0,18761.0,587.0,1402,58468
5895,2012-01,Georgia,10964.0,,10796.0,8258.0,176.0,457,34191
5896,2012-01,Guam,0.0,,29.0,42.0,3.0,4,78
5897,2012-01,Hawaii,1057.0,,2.0,2.0,2.0,2,1079
5898,2012-01,Idaho,2503.0,,2368.0,3491.0,56.0,154,9525
5899,2012-01,Illinois,64346.0,,13424.0,11581.0,0.0,607,89958
5900,2012-01,Indiana,5044.0,,14224.0,10574.0,511.0,468,31328
5901,2012-01,Iowa,10390.0,,142.0,3006.0,16.0,4,13663
5902,2012-01,Kansas,1688.0,,6316.0,6557.0,205.0,314,15972
5903,2012-01,Kentucky,178454.0,,8633.0,7855.0,154.0,531,199339
5904,2012-01,Louisiana,0.0,,8549.0,9237.0,215.0,364,20314
5905,2012-01,Maine,0.0,,2438.0,2777.0,91.0,112,5625
5906,2012-01,Mariana Islands,0.0,,0.0,0.0,0.0,0,0
5907,2012-01,Maryland,1.0,,4431.0,4196.0,28.0,13,8893
5908,2012-01,Massachusetts,7171.0,,4008.0,2157.0,128.0,133,13612
5909,2012-01,Michigan,19146.0,,1224.0,8653.0,166.0,39,29519
5910,2012-01,Minnesota,12424.0,,7238.0,7956.0,196.0,266,28780
5911,2012-01,Mississippi,525.0,,4703.0,6212.0,98.0,257,14352
5912,2012-01,Missouri,2910.0,,15948.0,12991.0,442.0,788,35338
5913,2012-01,Montana,998.0,,2684.0,3218.0,50.0,186,8531
5914,2012-01,Nebraska,3996.0,,75.0,2613.0,17.0,4,6811
5915,2012-01,Nevada,1343.0,,4416.0,3282.0,165.0,276,9988
5916,2012-01,New Hampshire,2323.0,,3406.0,2573.0,22.0,1,8336
5917,2012-01,New Jersey,0.0,,2920.0,2293.0,99.0,0,5312
5918,2012-01,New Mexico,425.0,,3960.0,3531.0,140.0,202,9317
5919,2012-01,New York,2703.0,,6654.0,11877.0,402.0,88,21957
5920,2012-01,North Carolina,19968.0,,564.0,11920.0,390.0,164,36985
5921,2012-01,North Dakota,642.0,,1862.0,2709.0,42.0,72,5492
5922,2012-01,Ohio,0.0,,22307.0,13742.0,532.0,760,39215
5923,2012-01,Oklahoma,0.0,,11440.0,9760.0,372.0,693,25498
5924,2012-01,Oregon,45.0,,8921.0,8346.0,1.0,52,17368
5925,2012-01,Pennsylvania,257.0,,19.0,66405.0,0.0,0,66682
5926,2012-01,Puerto Rico,0.0,,806.0,108.0,5.0,17,936
5927,2012-01,Rhode Island,0.0,,868.0,681.0,16.0,106,1671
5928,2012-01,South Carolina,5424.0,,8972.0,5218.0,156.0,282,21901
5929,2012-01,South Dakota,0.0,,2000.0,3541.0,42.0,105,5984
5930,2012-01,Tennessee,3810.0,,18029.0,12590.0,0.0,713,35142
5931,2012-01,Texas,10360.0,,38234.0,34319.0,1196.0,1945,96394
5932,2012-01,Utah,5689.0,,2681.0,3052.0,53.0,139,12187
5933,2012-01,Vermont,0.0,,945.0,1048.0,24.0,34,2051
5934,2012-01,Virgin Islands,2.0,,23.0,5.0,0.0,0,30
5935,2012-01,Virginia,0.0,,15822.0,11720.0,577.0,0,28119
5936,2012-01,Washington,9621.0,,12273.0,8772.0,513.0,423,33742
5937,2012-01,West Virginia,257.0,,5384.0,6047.0,137.0,331,14865
5938,2012-01,Wisconsin,22425.0,,12254.0,8655.0,227.0,22,43852
5939,2012-01,Wyoming,302.0,,1513.0,1622.0,25.0,94,3892
5940,2011-12,Alabama,496.0,,17651.0,28564.0,260.0,720,52052
5941,2011-12,Alaska,0.0,,2851.0,3715.0,93.0,142,7088
5942,2011-12,Arizona,3119.0,,12018.0,11689.0,366.0,528,29627
5943,2011-12,Arkansas,2714.0,,6900.0,13747.0,83.0,326,26723
5944,2011-12,California,23007.0,,29452.0,36425.0,54.0,0,89592
5945,2011-12,Colorado,1.0,,16990.0,19525.0,0.0,3018,39534
5946,2011-12,Connecticut,7833.0,,5210.0,5383.0,163.0,0,18592
5947,2011-12,Delaware,0.0,,1430.0,1760.0,29.0,45,3267
5948,2011-12,District of Columbia,0.0,,19.0,2.0,0.0,0,23
5949,2011-12,Florida,0.0,,40463.0,31791.0,0.0,2134,77755
5950,2011-12,Georgia,6833.0,,15777.0,22801.0,190.0,666,49928
5951,2011-12,Guam,0.0,,38.0,38.0,1.0,2,79
5952,2011-12,Hawaii,1187.0,,0.0,0.0,0.0,0,1187
5953,2011-12,Idaho,1737.0,,3584.0,6887.0,93.0,161,13338
5954,2011-12,Illinois,62133.0,,15946.0,18596.0,0.0,845,97520
5955,2011-12,Indiana,5267.0,,16616.0,19842.0,435.0,548,43254
5956,2011-12,Iowa,8089.0,,145.0,6670.0,12.0,5,15052
5957,2011-12,Kansas,1027.0,,7204.0,11848.0,241.0,409,21656
5958,2011-12,Kentucky,176893.0,,12400.0,19464.0,174.0,688,213645
5959,2011-12,Louisiana,0.0,,12503.0,24866.0,218.0,585,40429
5960,2011-12,Maine,0.0,,3061.0,5123.0,97.0,155,8697
5961,2011-12,Mariana Islands,0.0,,0.0,0.0,0.0,0,0
5962,2011-12,Maryland,0.0,,4522.0,7805.0,36.0,9,12598
5963,2011-12,Massachusetts,6960.0,,4399.0,2948.0,115.0,149,14572
5964,2011-12,Michigan,17244.0,,1394.0,17339.0,141.0,34,36413
5965,2011-12,Minnesota,11222.0,,8269.0,13584.0,230.0,282,34186
5966,2011-12,Mississippi,342.0,,7880.0,19013.0,149.0,377,30813
5967,2011-12,Missouri,2367.0,,19205.0,23887.0,486.0,801,48893
5968,2011-12,Montana,602.0,,3475.0,6151.0,39.0,222,11738
5969,2011-12,Nebraska,3947.0,,135.0,5431.0,24.0,6,9645
5970,2011-12,Nevada,1239.0,,5671.0,5643.0,113.0,368,13497
5971,2011-12,New Hampshire,1981.0,,3771.0,3915.0,36.0,9,9728
5972,2011-12,New Jersey,0.0,,2928.0,3883.0,130.0,0,6941
5973,2011-12,New Mexico,491.0,,5083.0,6281.0,119.0,250,13266
5974,2011-12,New York,2953.0,,6497.0,21271.0,366.0,92,31212
5975,2011-12,North Carolina,15879.0,,653.0,27849.0,311.0,201,49323
5976,2011-12,North Dakota,1175.0,,1811.0,4256.0,43.0,77,7520
5977,2011-12,Ohio,0.0,,29717.0,28886.0,594.0,1162,62381
5978,2011-12,Oklahoma,0.0,,13809.0,18920.0,367.0,897,37536
5979,2011-12,Oregon,55.0,,10490.0,13794.0,0.0,585,24924
5980,2011-12,Pennsylvania,760.0,,32.0,83662.0,2.0,0,84456
5981,2011-12,Puerto Rico,0.0,,1018.0,177.0,2.0,22,1219
5982,2011-12,Rhode Island,0.0,,921.0,896.0,21.0,123,1961
5983,2011-12,South Carolina,3356.0,,11221.0,13522.0,165.0,348,30538
5984,2011-12,South Dakota,0.0,,2346.0,5734.0,42.0,145,8560
5985,2011-12,Tennessee,3499.0,,24452.0,27923.0,0.0,1004,56878
5986,2011-12,Texas,11735.0,,55187.0,73202.0,1288.0,2576,154482
5987,2011-12,Utah,9462.0,,4498.0,8103.0,6.0,268,22412
5988,2011-12,Vermont,0.0,,1198.0,1819.0,27.0,40,3084
5989,2011-12,Virgin Islands,75.0,,28.0,6.0,0.0,2,111
5990,2011-12,Virginia,0.0,,19470.0,23046.0,84.0,599,43199
5991,2011-12,Washington,8756.0,,16005.0,15941.0,595.0,471,44046
5992,2011-12,West Virginia,91.0,,8082.0,13332.0,137.0,474,24967
5993,2011-12,Wisconsin,38741.0,,15127.0,13551.0,261.0,49,67987
5994,2011-12,Wyoming,195.0,,2350.0,3227.0,40.0,100,6276
5995,2011-11,Alabama,386.0,,11548.0,20228.0,176.0,585,37559
5996,2011-11,Alaska,0.0,,2019.0,2783.0,75.0,125,5264
5997,2011-11,Arizona,2983.0,,8315.0,8157.0,245.0,412,21962
5998,2011-11,Arkansas,1648.0,,4022.0,12035.0,64.0,308,21952
5999,2011-11,California,19427.0,,23885.0,30091.0,49.0,0,74118
6000,2011-11,Colorado,0.0,,12727.0,15131.0,0.0,3708,31566
6001,2011-11,Connecticut,7533.0,,3855.0,4084.0,112.0,0,15588
6002,2011-11,Delaware,0.0,,971.0,1402.0,18.0,31,2422
6003,2011-11,District of Columbia,0.0,,33.0,0.0,0.0,0,33
6004,2011-11,Florida,2.0,,30827.0,23480.0,0.0,1700,58793
6005,2011-11,Georgia,6131.0,,8691.0,14424.0,103.0,439,33484
6006,2011-11,Guam,0.0,,23.0,12.0,1.0,1,37
6007,2011-11,Hawaii,1110.0,,0.0,0.0,0.0,0,1110
6008,2011-11,Idaho,1248.0,,2269.0,4537.0,67.0,133,9207
6009,2011-11,Illinois,56320.0,,12039.0,16397.0,0.0,663,85419
6010,2011-11,Indiana,5217.0,,11350.0,17074.0,324.0,449,35122
6011,2011-11,Iowa,7947.0,,134.0,6094.0,13.0,6,14326
6012,2011-11,Kansas,970.0,,5262.0,10033.0,165.0,349,17794
6013,2011-11,Kentucky,175670.0,,7447.0,15122.0,124.0,521,203683
6014,2011-11,Louisiana,0.0,,8077.0,17355.0,181.0,441,28512
6015,2011-11,Maine,0.0,,2087.0,4270.0,65.0,128,6775
6016,2011-11,Mariana Islands,0.0,,0.0,0.0,0.0,0,0
6017,2011-11,Maryland,9.0,,3760.0,7540.0,28.0,16,11678
6018,2011-11,Massachusetts,6660.0,,3475.0,2605.0,80.0,122,12944
6019,2011-11,Michigan,14281.0,,1005.0,18342.0,92.0,22,34261
6020,2011-11,Minnesota,9437.0,,5749.0,12848.0,184.0,231,29226
6021,2011-11,Mississippi,445.0,,4776.0,14867.0,114.0,336,23983
6022,2011-11,Missouri,2291.0,,12697.0,20547.0,315.0,630,39621
6023,2011-11,Montana,563.0,,2134.0,4327.0,54.0,227,8837
6024,2011-11,Nebraska,2926.0,,82.0,4494.0,13.0,3,7645
6025,2011-11,Nevada,1183.0,,4176.0,4092.0,0.0,275,10148
6026,2011-11,New Hampshire,2392.0,,2783.0,3236.0,30.0,4,8464
6027,2011-11,New Jersey,0.0,,2504.0,3291.0,101.0,0,5896
6028,2011-11,New Mexico,531.0,,3737.0,4418.0,82.0,186,10111
6029,2011-11,New York,3232.0,,5030.0,20098.0,322.0,77,28792
6030,2011-11,North Carolina,13378.0,,299.0,19954.0,210.0,158,38647
6031,2011-11,North Dakota,864.0,,1332.0,3914.0,21.0,72,6415
6032,2011-11,Ohio,0.0,,21362.0,24640.0,436.0,931,49995
6033,2011-11,Oklahoma,1.0,,9810.0,14561.0,297.0,680,29611
6034,2011-11,Oregon,46.0,,7772.0,9906.0,0.0,473,18197
6035,2011-11,Pennsylvania,196.0,,24.0,73464.0,0.0,0,73684
6036,2011-11,Puerto Rico,0.0,,927.0,149.0,3.0,21,1100
6037,2011-11,Rhode Island,0.0,,713.0,712.0,20.0,89,1534
6038,2011-11,South Carolina,3905.0,,7743.0,9294.0,168.0,287,23354
6039,2011-11,South Dakota,0.0,,1556.0,5038.0,47.0,115,7157
6040,2011-11,Tennessee,3224.0,,16350.0,21019.0,0.0,771,41364
6041,2011-11,Texas,12407.0,,35928.0,49253.0,904.0,2109,112058
6042,2011-11,Utah,8940.0,,3021.0,5120.0,0.0,286,17367
6043,2011-11,Vermont,0.0,,865.0,1710.0,11.0,30,2616
6044,2011-11,Virgin Islands,74.0,,15.0,3.0,0.0,0,92
6045,2011-11,Virginia,0.0,,14798.0,19089.0,0.0,617,34504
6046,2011-11,Washington,8065.0,,11354.0,11057.0,466.0,406,33662
6047,2011-11,West Virginia,191.0,,4556.0,12314.0,74.0,367,21995
6048,2011-11,Wisconsin,44346.0,,12245.0,15947.0,194.0,42,73346
6049,2011-11,Wyoming,199.0,,1501.0,2232.0,31.0,97,4424
6050,2011-10,Alabama,427.0,,9228.0,12879.0,153.0,493,27096
6051,2011-10,Alaska,0.0,,2910.0,3813.0,96.0,199,7586
6052,2011-10,Arizona,3813.0,,7915.0,6449.0,202.0,379,20660
6053,2011-10,Arkansas,1811.0,,3654.0,8444.0,54.0,320,17704
6054,2011-10,California,28127.0,,26693.0,28249.0,44.0,0,83926
6055,2011-10,Colorado,0.0,,11441.0,13612.0,0.0,2842,27895
6056,2011-10,Connecticut,7446.0,,3643.0,3650.0,84.0,0,14842
6057,2011-10,Delaware,0.0,,944.0,1137.0,17.0,42,2141
6058,2011-10,District of Columbia,0.0,,35.0,0.0,0.0,0,35
6059,2011-10,Florida,5.0,,29491.0,18379.0,0.0,1693,52459
6060,2011-10,Georgia,6552.0,,7788.0,11056.0,146.0,399,30008
6061,2011-10,Guam,0.0,,25.0,23.0,2.0,2,52
6062,2011-10,Hawaii,1080.0,,0.0,0.0,0.0,0,1080
6063,2011-10,Idaho,1715.0,,2051.0,4538.0,49.0,146,9704
6064,2011-10,Illinois,46508.0,,10417.0,12084.0,0.0,521,69530
6065,2011-10,Indiana,4966.0,,10498.0,12206.0,354.0,341,28973
6066,2011-10,Iowa,7331.0,,99.0,4192.0,15.0,3,11784
6067,2011-10,Kansas,912.0,,4628.0,6958.0,166.0,306,13909
6068,2011-10,Kentucky,174243.0,,6373.0,10721.0,90.0,528,196026
6069,2011-10,Louisiana,0.0,,7426.0,13823.0,145.0,387,24489
6070,2011-10,Maine,0.0,,2256.0,5955.0,49.0,124,8725
6071,2011-10,Mariana Islands,0.0,,0.0,0.0,0.0,0,0
6072,2011-10,Maryland,0.0,,3556.0,5214.0,19.0,16,9038
6073,2011-10,Massachusetts,7485.0,,3266.0,2261.0,90.0,97,13199
6074,2011-10,Michigan,14192.0,,1026.0,13687.0,119.0,27,29448
6075,2011-10,Minnesota,8660.0,,5784.0,17421.0,196.0,242,33383
6076,2011-10,Mississippi,368.0,,3891.0,8707.0,110.0,280,16435
6077,2011-10,Missouri,2232.0,,12526.0,16426.0,311.0,631,34786
6078,2011-10,Montana,626.0,,2251.0,6187.0,31.0,252,11459
6079,2011-10,Nebraska,2378.0,,71.0,3318.0,6.0,6,5918
6080,2011-10,Nevada,834.0,,3938.0,3211.0,0.0,271,8750
6081,2011-10,New Hampshire,2007.0,,2809.0,3337.0,50.0,11,8228
6082,2011-10,New Jersey,0.0,,2473.0,2514.0,0.0,84,5071
6083,2011-10,New Mexico,392.0,,3760.0,3971.0,107.0,177,9724
6084,2011-10,New York,2938.0,,5101.0,17748.0,297.0,93,26213
6085,2011-10,North Carolina,12259.0,,237.0,14253.0,224.0,172,31770
6086,2011-10,North Dakota,375.0,,1506.0,5449.0,19.0,80,7713
6087,2011-10,Ohio,1.0,,19153.0,16836.0,430.0,858,39276
6088,2011-10,Oklahoma,0.0,,7583.0,9610.0,239.0,613,21830
6089,2011-10,Oregon,23.0,,7028.0,8737.0,0.0,488,16276
6090,2011-10,Pennsylvania,157.0,,26.0,62938.0,1.0,12,63135
6091,2011-10,Puerto Rico,0.0,,947.0,171.0,1.0,18,1137
6092,2011-10,Rhode Island,0.0,,646.0,693.0,17.0,108,1464
6093,2011-10,South Carolina,4351.0,,5432.0,6442.0,106.0,226,18470
6094,2011-10,South Dakota,0.0,,1515.0,6322.0,27.0,137,8405
6095,2011-10,Tennessee,10913.0,,13883.0,14326.0,0.0,680,39802
6096,2011-10,Texas,14304.0,,30160.0,38398.0,852.0,1733,96869
6097,2011-10,Utah,7334.0,,2102.0,4032.0,0.0,143,13611
6098,2011-10,Vermont,0.0,,845.0,1781.0,18.0,25,2669
6099,2011-10,Virgin Islands,53.0,,29.0,1.0,0.0,2,85
6100,2011-10,Virginia,0.0,,13968.0,14629.0,0.0,612,29209
6101,2011-10,Washington,8953.0,,10657.0,10328.0,377.0,389,33594
6102,2011-10,West Virginia,231.0,,4643.0,8595.0,92.0,367,17195
6103,2011-10,Wisconsin,517.0,,9103.0,14772.0,195.0,26,24984
6104,2011-10,Wyoming,229.0,,1332.0,1988.0,18.0,79,4066
6105,2011-09,Alabama,408.0,,9549.0,10728.0,196.0,519,25550
6106,2011-09,Alaska,0.0,,1965.0,3014.0,68.0,126,5603
6107,2011-09,Arizona,2413.0,,7936.0,6614.0,280.0,393,19614
6108,2011-09,Arkansas,1756.0,,4168.0,6849.0,70.0,350,17056
6109,2011-09,California,23573.0,,22197.0,23657.0,39.0,0,70043
6110,2011-09,Colorado,0.0,,11700.0,12309.0,0.0,3592,27601
6111,2011-09,Connecticut,7494.0,,3662.0,3220.0,94.0,0,14477
6112,2011-09,Delaware,0.0,,830.0,845.0,31.0,43,1751
6113,2011-09,District of Columbia,0.0,,38.0,1.0,0.0,0,39
6114,2011-09,Florida,0.0,,29341.0,16267.0,0.0,1667,49825
6115,2011-09,Georgia,6651.0,,8329.0,8954.0,124.0,386,28549
6116,2011-09,Guam,0.0,,13.0,16.0,5.0,3,37
6117,2011-09,Hawaii,991.0,,0.0,0.0,0.0,0,991
6118,2011-09,Idaho,1889.0,,2207.0,4158.0,43.0,144,9756
6119,2011-09,Illinois,44902.0,,9915.0,10724.0,0.0,606,66147
6120,2011-09,Indiana,6165.0,,9423.0,10639.0,281.0,334,27494
6121,2011-09,Iowa,6848.0,,88.0,3390.0,11.0,4,10514
6122,2011-09,Kansas,1070.0,,3649.0,5526.0,115.0,273,11634
6123,2011-09,Kentucky,173301.0,,6331.0,8904.0,103.0,544,194180
6124,2011-09,Louisiana,0.0,,8856.0,15185.0,207.0,467,27344
6125,2011-09,Maine,0.0,,2219.0,4274.0,49.0,117,6967
6126,2011-09,Mariana Islands,0.0,,0.0,0.0,0.0,0,0
6127,2011-09,Maryland,0.0,,3307.0,3910.0,19.0,17,7465
6128,2011-09,Massachusetts,6952.0,,3279.0,2113.0,85.0,80,12509
6129,2011-09,Michigan,15119.0,,945.0,12997.0,123.0,23,29598
6130,2011-09,Minnesota,8379.0,,5492.0,15315.0,179.0,232,30635
6131,2011-09,Mississippi,407.0,,3739.0,7119.0,92.0,285,14705
6132,2011-09,Missouri,2108.0,,12359.0,12894.0,330.0,628,31041
6133,2011-09,Montana,586.0,,2442.0,5001.0,36.0,243,10256
6134,2011-09,Nebraska,2375.0,,81.0,2324.0,14.0,1,4939
6135,2011-09,Nevada,1139.0,,4048.0,3066.0,0.0,277,8986
6136,2011-09,New Hampshire,2267.0,,2928.0,2776.0,16.0,5,8018
6137,2011-09,New Jersey,0.0,,2403.0,2200.0,0.0,87,4691
6138,2011-09,New Mexico,458.0,,3428.0,3596.0,94.0,201,9001
6139,2011-09,New York,3069.0,,4894.0,16404.0,341.0,82,24847
6140,2011-09,North Carolina,12120.0,,257.0,11602.0,210.0,195,29321
6141,2011-09,North Dakota,364.0,,1203.0,3905.0,23.0,57,5779
6142,2011-09,Ohio,0.0,,17864.0,14411.0,450.0,821,35819
6143,2011-09,Oklahoma,0.0,,7612.0,8896.0,293.0,737,21437
6144,2011-09,Oregon,42.0,,6952.0,9093.0,0.0,517,16606
6145,2011-09,Pennsylvania,168.0,,0.0,58431.0,0.0,72,58671
6146,2011-09,Puerto Rico,0.0,,857.0,198.0,3.0,26,1084
6147,2011-09,Rhode Island,0.0,,660.0,580.0,15.0,95,1350
6148,2011-09,South Carolina,4027.0,,5551.0,5992.0,134.0,212,17958
6149,2011-09,South Dakota,0.0,,1478.0,4011.0,30.0,131,6092
6150,2011-09,Tennessee,3445.0,,13175.0,12204.0,0.0,644,29468
6151,2011-09,Texas,11127.0,,29410.0,41207.0,760.0,1789,95830
6152,2011-09,Utah,6228.0,,2286.0,3979.0,0.0,175,12668
6153,2011-09,Vermont,0.0,,924.0,1430.0,18.0,43,2415
6154,2011-09,Virgin Islands,38.0,,24.0,4.0,0.0,0,66
6155,2011-09,Virginia,0.0,,12701.0,12134.0,0.0,513,25348
6156,2011-09,Washington,7960.0,,9924.0,9314.0,353.0,427,30810
6157,2011-09,West Virginia,151.0,,4378.0,7055.0,85.0,366,15704
6158,2011-09,Wisconsin,30.0,,8176.0,12953.0,156.0,13,21701
6159,2011-09,Wyoming,239.0,,1531.0,2206.0,20.0,88,4614
6160,2011-08,Alabama,450.0,,9863.0,10576.0,161.0,480,25075
6161,2011-08,Alaska,0.0,,2221.0,3359.0,59.0,120,6191
6162,2011-08,Arizona,2666.0,,7684.0,6476.0,252.0,386,19178
6163,2011-08,Arkansas,3422.0,,3651.0,5251.0,66.0,253,15574
6164,2011-08,California,25109.0,,23431.0,27619.0,0.0,0,76162
6165,2011-08,Colorado,0.0,,11775.0,11469.0,0.0,2367,25611
6166,2011-08,Connecticut,6610.0,,3912.0,2964.0,90.0,0,13583
6167,2011-08,Delaware,0.0,,770.0,713.0,17.0,42,1544
6168,2011-08,District of Columbia,0.0,,11.0,0.0,0.0,0,12
